1 :	179.51958328927387
introduction :	8.685728064392283
it :	429.0581047666061
has :	175.36623668166615
recently :	10.82781859815635
become :	24.260151319598084
practical :	10.615889856479457
to :	1603.2494286351534
use :	40.20253647247683
the :	5177.809438782791
radio :	27.70835415668499
emission :	73.89360522922723
of :	3133.0252561309526
moon :	24.127022401089675
and :	1734.2542457609832
planets :	14.469189829363254
as :	521.2466797810789
a :	1488.1869966622025
new :	50.59974418087601
source :	10.82781859815635
information :	81.47057843390223
about :	97.73375245895228
these :	196.85379927902446
bodies :	6.2412684603966
their :	153.87867408430785
atmospheres :	4.029806041084529
results :	60.80009645074598
present :	38.12309493079699
observations :	45.197363706435134
thermal :	40.17543440572012
are :	398.55962882196854
consistent :	8.96653691823445
with :	487.28246793364156
very :	54.06548008367573
low :	28.085708071784698
conductivity :	2.0149030205422647
surface :	57.47072948252217
layer :	5.021929300715015
which :	361.82282825229146
was :	501.14541154484044
derived :	21.775875372855094
from :	338.2558241132533
variation :	31.80555223786176
in :	1839.6126172060947
infrared :	10.04385860143003
during :	48.52030263919617
eclipses :	2.6390573296152584
e.g. :	15.83434397769155
garstung :	2.6390573296152584
1958 :	55.080155354868765
when :	124.76649250079015
sufficiently :	14.697509742981486
accurate :	5.249110622493388
complete :	15.942385152878742
measurements :	41.96065050515344
available :	25.920718404640798
will :	141.40202483422883
be :	565.6080993369153
possible :	49.90659700031606
set :	24.260151319598084
limits :	10.615889856479457
on :	413.8088667942873
electrical :	3.842801536386193
characteristics :	31.80555223786176
subsurface :	2.6390573296152584
materials :	13.022270846426927
planet :	7.234594914681627
an :	310.5299368908555
extensive :	14.476213440653806
atmosphere :	10.92221980569405
probe :	5.278114659230517
greater :	31.986500859532573
extent :	31.49466373496033
than :	148.3334966398283
those :	64.46268779207492
using :	20.101268236238415
shorter :	3.458038529815156
wave :	11.660727721091455
lengths :	18.41374076928839
should :	84.56395602831333
some :	151.799232542628
cases :	35.88729364728045
give :	27.725887222397812
otherwise :	6.931471805599453
unobtainable :	2.6390573296152584
solid :	8.581744133045325
venus :	10.074515102711324
jupiter :	18.47340130730681
have :	248.1466906404604
already :	18.021826694558577
supplied :	5.790485376261522
unexpected :	3.842801536386193
experimental :	40.513731522217114
data :	102.11256244787197
physical :	11.660727721091455
conditions :	40.81254702382009
observed :	24.154364565118012
intensity :	27.29537523696562
is :	950.304784547685
much :	63.76954061151497
higher :	22.488546319247806
expected :	27.890828653047613
although :	38.816242111356935
spectrum :	15.065787902145043
indicated :	19.156909827507388
by :	517.7809438782791
at :	295.97384609909665
near :	16.881291026844607
3 :	76.8683373379003
cm :	22.16393322596491
10 :	18.324000704572285
like :	28.419034402957756
that :	693.1471805599452
black :	11.009537626203004
body :	9.704060527839234
600-degrees :	2.6390573296152584
this :	441.53475401668516
result :	29.64602518688385
suggests :	15.065787902145043
high :	43.66827237527655
temperature :	79.41789841864798
there :	192.00176901510486
possibility :	16.65818245870208
radiation :	53.53600236864404
may :	140.01573047310896
combination :	3.575271504088386
both :	60.99695188927519
non-thermal :	5.278114659230517
components :	21.76169363643173
merely :	14.99236421283187
coincidence :	3.347952867143343
for :	683.4431200321061
case :	42.281978014156664
definitely :	1.1526795099383853
not :	332.71064666877373
black-body :	10.556229318461034
radiator :	2.6390573296152584
seems :	31.191623125197538
likely :	31.206342301983
reaching :	2.4987273688053118
earth :	15.249237972318797
remaining :	6.298932746992065
only :	128.92537558414983
mars :	10.074515102711324
saturn :	7.917171988845775
been :	173.97994232054626
sources :	17.9330738364689
twice :	9.162000352286142
3-cm :	5.278114659230517
length :	33.07126141281757
reasonable :	11.619632388287254
agreement :	14.697509742981486
might :	54.06548008367573
predicted :	11.717835035001702
basis :	40.221804420994346
known :	22.873856958478193
limited :	18.324000704572285
but :	200.3195351818242
again :	17.328679513998633
measured :	29.96966725839802
origin :	11.526795099383854
no :	105.35837144511169
attempts :	12.59786549398413
measure :	6.256725132154676
reported :	17.87635752044193
because :	55.451774444795625
distances :	7.917171988845775
small :	56.83806880591551
diameters :	5.278114659230517
or :	361.82282825229146
temperatures :	11.528404609158578
spite :	10.498221244986777
large :	43.30418132973182
reflectors :	7.917171988845775
improved :	8.044360884198868
amplifying :	2.6390573296152584
techniques :	29.395019485962973
now :	48.52030263919617
becoming :	9.831996636243062
make :	31.191623125197538
observe :	6.298932746992065
most :	79.71192576439371
few :	36.7368005696771
years :	36.04365338911715
study :	57.47072948252217
began :	8.317766166719343
detection :	4.029806041084529
1.25-cm :	5.278114659230517
dicke :	2.6390573296152584
beringer :	2.6390573296152584
1946 :	2.8938379658726507
followed :	13.16979643063896
comprehensive :	8.059612082169059
series :	17.16348826609065
over :	58.224363167035406
three :	54.06548008367573
lunar :	21.112458636922067
cycles :	3.347952867143343
piddington :	7.917171988845775
minnett :	7.917171988845775
1949 :	8.681513897617952
they :	166.35532333438687
deduced :	3.347952867143343
whole :	22.18070977791825
disk :	23.435670070003404
varied :	9.221436079507082
lunation :	5.278114659230517
roughly :	4.1992884979947105
sinusoidal :	2.6390573296152584
fashion :	10.142061248144474
amplitude :	13.195286648076292
considerably :	3.3316364917404155
less :	46.44086109751633
pettit :	5.278114659230517
nicholson :	2.6390573296152584
1930 :	2.0149030205422647
1935 :	1.2809338454620642
maximum :	19.946620365474875
came :	9.010913347279288
3-1/2 :	2.0149030205422647
days :	10.39720770839918
after :	58.917510347595346
full :	10.275568451122805
contrast :	17.84697611647752
reaches :	6.298932746992065
its :	111.5966960701512
explained :	7.021427017946174
pointing :	3.458038529815156
out :	66.54212933375474
rocklike :	5.278114659230517
up :	49.90659700031606
would :	136.54999457030922
partially :	5.790485376261522
transparent :	1.4469189829363254
waves :	3.842801536386193
opaque :	2.0149030205422647
could :	58.917510347595346
then :	85.25710320887327
assumed :	17.87635752044193
originate :	5.278114659230517
while :	37.42994775023705
originates :	2.6390573296152584
depth :	3.842801536386193
beneath :	1.787635752044193
where :	60.30380470871524
due :	23.239264776574508
solar :	11.717835035001702
reduced :	24.127022401089675
shifted :	6.298932746992065
phase :	34.585213827475734
since :	66.54212933375474
absorption :	13.195286648076292
material :	48.25404480217935
varies :	10.074515102711324
sample :	60.770597283325664
different :	49.90659700031606
depths :	1.6739764335716716
possibly :	5.461109902847025
detect :	4.029806041084529
changes :	28.085708071784698
structure :	21.231779712958915
composition :	4.029806041084529
first :	94.26801655615256
detected :	26.390573296152585
1955 :	20.256865761108557
burke :	4.029806041084529
franklin :	1.2809338454620642
identified :	10.725814512265158
interference-like :	2.6390573296152584
noise :	3.860323584174348
records :	15.6031711509915
15 :	26.05718419317685
meters :	8.059612082169059
sporadic :	8.059612082169059
type :	44.144183515560506
planetary :	14.104321143795852
discussed :	11.660727721091455
chap. :	7.917171988845775
13 :	7.348754871490743
gallet :	2.6390573296152584
14 :	13.832154119260624
steady :	5.790485376261522
presumably :	14.98483362919901
3.15 :	10.556229318461034
9.4 :	2.6390573296152584
1956 :	14.469189829363254
mayer :	6.0447090616267936
mccullough :	7.917171988845775
sloanaker :	13.195286648076292
b :	31.283625660773378
c :	77.22952716587181
3.75 :	2.6390573296152584
1957 :	20.494941527393028
drake :	2.6390573296152584
ewen :	2.6390573296152584
relatively :	30.44484161046165
short :	24.95329850015803
time :	81.09822012551359
early :	20.55113690224561
additional :	27.022265089220436
range :	27.305549514235125
0.8 :	2.6390573296152584
10.2 :	2.6390573296152584
wave-length :	5.278114659230517
3.03 :	5.278114659230517
68 :	2.0149030205422647
aj :	28.602172032707088
observable :	2.6390573296152584
polarization :	7.917171988845775
direction :	17.61526020192481
arrival :	3.842801536386193
angular :	2.0149030205422647
diameter :	27.491460675790183
any :	84.56395602831333
minute :	4.16454561467552
arc :	38.428015363861924
smaller :	15.825273335766974
highest :	6.256725132154676
resolution :	3.842801536386193
even :	62.383246250395075
under :	54.06548008367573
construction :	12.59786549398413
consequently :	3.842801536386193
regions :	22.04626461447223
cannot :	24.184915284036823
resolved :	2.8938379658726507
however :	55.451774444795625
put :	13.16979643063896
useful :	8.398576995989421
observing :	4.340756948808976
interferometers :	2.6390573296152584
presently :	4.825404480217935
apparatus :	12.809338454620642
sensitivity :	5.123735381848257
remain :	11.702378363243625
difficult :	17.328679513998633
specifically :	6.256725132154676
determination :	7.234594914681627
made :	68.62157087543459
nrl :	2.6390573296152584
50-foot :	7.917171988845775
reflector :	8.059612082169059
altitude-azimuth-mounted :	2.6390573296152584
shown :	26.653091933923324
systematic :	8.059612082169059
change :	33.02861287860902
local :	36.7368005696771
hour :	6.238324625039508
angle :	8.068756569568697
intensities :	6.0447090616267936
if :	127.53908122302994
substantial :	14.98483362919901
part :	42.97512519471661
had :	120.60760941743048
linearly :	10.556229318461034
polarized :	5.278114659230517
recent :	14.159455089896767
interferometer :	2.0149030205422647
radhakrishnan :	2.6390573296152584
roberts :	1.1526795099383853
1960 :	26.24555311246694
960-mc :	2.6390573296152584
region :	25.026900528618704
larger :	33.07126141281757
visible :	5.790485376261522
other :	128.92537558414983
significant :	25.618676909241284
restricted :	3.842801536386193
concept :	8.398576995989421
apparent :	10.82781859815635
used :	88.93807556065154
describe :	9.221436079507082
received :	8.317766166719343
compared :	14.476213440653806
hypothetical :	7.917171988845775
subtends :	2.6390573296152584
same :	58.917510347595346
must :	84.56395602831333
order :	44.3614195558365
equal :	19.156909827507388
does :	41.58883083359672
specify :	3.347952867143343
really :	8.317766166719343
radiates :	2.6390573296152584
correspond :	5.021929300715015
emitting :	2.6390573296152584
sun :	7.339691750802003
reflected :	5.790485376261522
negligible :	14.104321143795852
centimeter :	5.278114659230517
except :	13.16979643063896
times :	22.18070977791825
exceptional :	11.717835035001702
outbursts :	8.059612082169059
quiescent :	2.6390573296152584
level :	39.788086435028326
increase :	53.62907256132579
average :	21.6556371963127
brightness :	24.178836246507174
1-degree :	2.6390573296152584
meter :	2.0149030205422647
10-degrees :	2.6390573296152584
nearer :	2.5618676909241285
therefore :	31.986500859532573
neglecting :	4.029806041084529
extreme :	4.825404480217935
cause :	11.619632388287254
sizable :	2.5618676909241285
errors :	12.59786549398413
centimeter- :	2.6390573296152584
decimeter-wave-length :	2.6390573296152584
2 :	113.51487025480625
2.1 :	2.0149030205422647
4.3 :	7.917171988845775
mm :	13.195286648076292
75 :	3.347952867143343
summarized :	15.83434397769155
table :	21.8444396113881
also :	109.51725452847136
1.5 :	2.8938379658726507
optical :	5.278114659230517
sinton :	2.6390573296152584
see :	26.33959286127792
11 :	14.98483362919901
all :	137.93628893142912
observers :	13.391811468573373
procedures :	26.89961075470335
assumptions :	16.119224164338117
distribution :	53.53600236864404
reducing :	6.916077059630312
together :	13.862943611198906
differences :	70.3070102100102
methods :	41.99288497994711
calibrating :	2.6390573296152584
antennae :	2.0149030205422647
receivers :	2.6390573296152584
account :	14.99236421283187
disagreement :	5.021929300715015
coates :	5.278114659230517
1959 :	31.122346768336403
antenna :	20.149030205422648
beam :	11.548043369485454
6'.7 :	2.6390573296152584
enough :	19.408121055678468
allow :	5.830363860545727
features :	12.546051648566632
contour :	6.0447090616267936
diagrams :	2.8938379658726507
phases :	5.123735381848257
indicate :	16.65818245870208
maria :	1.1526795099383853
heat :	18.324000704572285
more :	158.73070434822748
rapidly :	10.82781859815635
cool :	0.965080896043587
off :	13.862943611198906
do :	59.61065752815529
mountainous :	2.0149030205422647
mare :	1.2809338454620642
imbrium :	2.6390573296152584
exception :	7.720647168348696
remains :	7.348754871490743
cooler :	2.0149030205422647
surround :	2.0149030205422647
suggest :	12.679474609322238
rather :	37.43242792909022
rapid :	10.374115589445468
falloff :	2.6390573296152584
latitude :	2.0149030205422647
8-mm :	2.6390573296152584
22 :	7.348754871490743
resultant :	4.340756948808976
width :	4.029806041084529
2' :	2.6390573296152584
amenitskii :	2.6390573296152584
noskova :	2.6390573296152584
salomonovich :	2.6390573296152584
constant-temperature :	2.6390573296152584
contours :	1.4469189829363254
smoother :	2.6390573296152584
apparently :	11.78350206951907
8 :	18.336537024828154
nearly :	11.090354888959125
so :	79.71192576439371
sensitive :	9.448399120488098
such :	131.6979643063896
high-resolution :	2.6390573296152584
needed :	10.92221980569405
several :	36.04365338911715
can :	143.48146637590867
properly :	3.575271504088386
interpreted :	10.374115589445468
10.3 :	2.6390573296152584
previously :	17.371456128784565
published :	7.720647168348696
briefly :	7.348754871490743
described :	32.48345579446905
were :	311.2230840714154
obtained :	41.99288497994711
spread :	8.685728064392283
interval :	13.022270846426927
june :	5.790485376261522
19 :	8.681513897617952
u. :	5.763397549691927
s. :	4.825404480217935
naval :	3.842801536386193
research :	20.996442489973553
laboratory :	15.371206145544772
washington :	8.685728064392283
half-intensity :	5.278114659230517
9' :	2.6390573296152584
subtended :	2.6390573296152584
included :	10.615889856479457
entire :	13.262695478342774
main :	4.403815050481202
side :	15.413352676684207
lobes :	2.0149030205422647
patterns :	15.371206145544772
power :	32.766659417082145
gain :	6.298932746992065
peak :	10.04385860143003
absolute :	4.610718039753541
ratio :	16.739764335716714
drift :	2.0149030205422647
scan :	2.0149030205422647
across :	4.403815050481202
assuming :	10.247470763696514
sky :	0.8329091229351039
found :	49.213449819756114
graphical :	2.6390573296152584
integration :	7.234594914681627
directivity :	2.6390573296152584
diagram :	1.6739764335716716
0.85 :	2.6390573296152584
good :	15.249237972318797
approximation :	7.917171988845775
center :	18.34922937700501
narrow :	3.575271504088386
central :	16.088721768397736
portion :	16.088721768397736
moon's :	2.0149030205422647
uniform :	4.16454561467552
af :	905.6202287416794
q :	113.4794651734561
degrees :	8.059612082169059
probable :	2.895242688130761
include :	18.896798240976196
well :	54.06548008367573
relative :	17.371456128784565
plotted :	3.347952867143343
along :	17.328679513998633
8.6-mm :	5.278114659230517
gibson :	1.4469189829363254
figure :	31.560674528448615
explanation :	13.407268140331448
discussion :	23.239264776574508
follows :	28.952426881307613
referred :	7.150543008176772
constant :	11.660727721091455
component :	25.109646503575075
superimposed :	6.0447090616267936
periodic :	6.695905734286686
called :	15.249237972318797
variable :	28.457599370718416
10.3-cm :	2.6390573296152584
observation :	7.685603072772386
20 :	17.29019264907578
84-foot :	2.6390573296152584
maryland :	5.763397549691927
point :	50.59974418087601
observatory :	2.6390573296152584
age :	33.02861287860902
lobe :	5.278114659230517
18'.5 :	2.6390573296152584
gaussian :	2.6390573296152584
shape :	7.339691750802003
uniformly :	2.0149030205422647
bright :	4.16454561467552
abstract :	7.234594914681627
experiments :	37.147081518399865
electric :	3.3316364917404155
applying :	10.247470763696514
porous :	18.13412718488038
graphite :	13.195286648076292
anode :	176.81684108422232
cooled :	8.681513897617952
transpiring :	10.556229318461034
gas :	25.82018281098822
argon :	18.47340130730681
thus :	60.85236748886685
energy :	26.52539095668555
transferred :	13.64768761848281
partly :	3.860323584174348
fed :	6.916077059630312
back :	10.39720770839918
into :	79.01877858383376
proper :	6.605722575721803
design :	10.615889856479457
net :	6.404669227310321
loss :	14.159455089896767
approximately :	25.618676909241284
15% :	2.6390573296152584
total :	33.31636491740416
detailed :	9.448399120488098
balance :	23.32145544218291
established :	17.371456128784565
ablation :	5.278114659230517
amount :	29.151819302728637
dependence :	10.04385860143003
voltage :	8.369882167858357
upon :	39.50938929191688
mass :	24.9650738415864
flow :	19.663993272486124
velocity :	17.363027795235904
transpirating :	2.6390573296152584
investigated :	10.04385860143003
various :	42.57021215465162
currents :	4.029806041084529
between :	83.17766166719343
100 :	17.29019264907578
amp :	5.278114659230517
200 :	5.249110622493388
qualitative :	7.917171988845775
high-speed :	1.4469189829363254
motion :	3.3316364917404155
pictures :	1.787635752044193
taken :	18.021826694558577
phenomena :	26.390573296152585
velocities :	10.556229318461034
fluxes :	10.556229318461034
existing :	8.398576995989421
electrode :	7.917171988845775
surfaces :	17.363027795235904
arcs :	21.112458636922067
necessitate :	3.347952867143343
cooling :	8.369882167858357
prevent :	15.441294336697393
requirements :	14.697509742981486
particularly :	21.8444396113881
severe :	6.916077059630312
free-burning :	2.6390573296152584
instance :	11.702378363243625
90% :	2.6390573296152584
giving :	2.9358767003208013
rise :	26.05718419317685
excess :	6.298932746992065
authors :	5.278114659230517
exact :	2.3053590198767706
value :	36.67307404965631
depending :	9.221436079507082
plasma :	18.13412718488038
generators :	23.751515966537326
currently :	2.3053590198767706
commercially :	4.340756948808976
industrial :	18.442872159014165
tools :	1.1526795099383853
often :	32.57791748631743
50% :	5.021929300715015
input :	4.029806041084529
being :	54.06548008367573
medium :	8.068756569568697
transfer :	17.9330738364689
rates :	44.95450088759703
cathode :	21.112458636922067
occurring :	34.30774528499836
free :	28.419034402957756
burning :	6.298932746992065
forced :	1.4679383501604006
convection :	5.278114659230517
modify :	6.0447090616267936
picture :	9.541599276042604
somewhat :	23.56700413903814
following :	26.42289030288721
effects :	25.920718404640798
condensation :	10.074515102711324
work :	38.12309493079699
function :	49.34163985143785
plus :	9.831996636243062
kinetic :	18.47340130730681
electrons :	10.556229318461034
impinging :	8.059612082169059
depends :	7.348754871490743
current :	12.493636844026557
column :	24.145908863469586
sheath :	5.278114659230517
molecular :	16.119224164338117
